timestamp,t_s,x_norm,y_norm,detected
2026-03-09 13:27:50.480903,0.975413,-0.0758620689655172,0.0413793103448275,1
2026-03-09 13:27:50.505387,0.999897,-0.0724137931034482,0.0034482758620689,1
2026-03-09 13:27:50.529346,1.023856,-0.0655172413793103,-0.0379310344827586,1
2026-03-09 13:27:50.553995,1.048505,-0.0586206896551724,-0.0724137931034482,1
2026-03-09 13:27:50.581182,1.075692,-0.0551724137931034,-0.1068965517241379,1
2026-03-09 13:27:50.602864,1.097374,-0.0482758620689655,-0.1413793103448276,1
2026-03-09 13:27:50.626997,1.121507,-0.0379310344827586,-0.1758620689655172,1
2026-03-09 13:27:50.650928,1.145438,-0.0310344827586206,-0.2103448275862069,1
2026-03-09 13:27:50.676163,1.170673,-0.0206896551724137,-0.2482758620689655,1
2026-03-09 13:27:50.697604,1.192114,-0.0172413793103448,-0.2758620689655172,1
2026-03-09 13:27:50.722205,1.216715,-0.0206896551724137,-0.293103448275862,1
2026-03-09 13:27:50.745397,1.239907,-0.0137931034482758,-0.3206896551724137,1
2026-03-09 13:27:50.768984,1.263494,-0.0103448275862068,-0.3413793103448276,1
2026-03-09 13:27:50.793386,1.287896,-0.0068965517241379,-0.3586206896551724,1
2026-03-09 13:27:50.817051,1.311561,0.0,-0.3827586206896551,1
2026-03-09 13:27:50.841429,1.335939,0.0034482758620689,-0.4034482758620689,1
2026-03-09 13:27:50.864608,1.359118,0.0068965517241379,-0.4172413793103448,1
2026-03-09 13:27:50.888647,1.383157,0.0137931034482758,-0.4344827586206896,1
2026-03-09 13:27:50.912693,1.407203,0.0172413793103448,-0.4482758620689655,1
2026-03-09 13:27:50.937424,1.431934,0.0206896551724137,-0.4551724137931034,1
2026-03-09 13:27:50.961697,1.456207,0.0275862068965517,-0.4655172413793103,1
2026-03-09 13:27:50.985940,1.48045,0.0310344827586206,-0.4724137931034483,1
2026-03-09 13:27:51.010592,1.505102,0.0344827586206896,-0.4758620689655172,1
2026-03-09 13:27:51.034738,1.529248,0.0379310344827586,-0.4827586206896552,1
2026-03-09 13:27:51.059152,1.553662,0.0413793103448275,-0.4862068965517241,1
2026-03-09 13:27:51.085165,1.579675,0.0413793103448275,-0.4827586206896552,1
2026-03-09 13:27:51.106657,1.601167,0.0448275862068965,-0.4827586206896552,1
2026-03-09 13:27:51.130778,1.625288,0.0413793103448275,-0.4793103448275862,1
2026-03-09 13:27:51.159081,1.653591,0.0413793103448275,-0.4724137931034483,1
2026-03-09 13:27:51.204211,1.698721,0.0379310344827586,-0.4620689655172413,1
2026-03-09 13:27:51.227183,1.721693,0.0344827586206896,-0.4551724137931034,1
2026-03-09 13:27:51.249788,1.744298,0.0310344827586206,-0.4482758620689655,1
2026-03-09 13:27:51.273662,1.768172,0.0310344827586206,-0.4379310344827586,1
2026-03-09 13:27:51.297482,1.791992,0.0241379310344827,-0.4241379310344828,1
2026-03-09 13:27:51.321242,1.815752,0.0241379310344827,-0.4137931034482758,1
2026-03-09 13:27:51.345255,1.839765,0.0206896551724137,-0.4034482758620689,1
2026-03-09 13:27:51.368803,1.863313,0.0137931034482758,-0.3862068965517241,1
2026-03-09 13:27:51.392343,1.886853,0.0103448275862068,-0.3758620689655172,1
2026-03-09 13:27:51.416390,1.9109,0.0068965517241379,-0.3586206896551724,1
2026-03-09 13:27:51.440664,1.935174,0.0,-0.3379310344827586,1
2026-03-09 13:27:51.464179,1.958689,0.0034482758620689,-0.3275862068965517,1
2026-03-09 13:27:51.491038,1.985548,0.0,-0.3103448275862069,1
2026-03-09 13:27:51.515534,2.010044,0.0,-0.293103448275862,1
2026-03-09 13:27:51.540613,2.035123,0.0,-0.2793103448275862,1
2026-03-09 13:27:51.566478,2.060988,0.0,-0.2620689655172414,1
2026-03-09 13:27:51.591356,2.085866,-0.0034482758620689,-0.2344827586206896,1
2026-03-09 13:27:51.616980,2.11149,-0.0068965517241379,-0.2137931034482758,1
2026-03-09 13:27:51.642588,2.137098,-0.0103448275862068,-0.1896551724137931,1
2026-03-09 13:27:51.667244,2.161754,-0.0172413793103448,-0.1620689655172413,1
2026-03-09 13:27:51.692973,2.187483,-0.0206896551724137,-0.1379310344827586,1
2026-03-09 13:27:51.717931,2.212441,-0.0241379310344827,-0.1137931034482758,1
2026-03-09 13:27:51.743603,2.238113,-0.0310344827586206,-0.0896551724137931,1
2026-03-09 13:27:51.769174,2.263684,-0.0344827586206896,-0.0655172413793103,1
2026-03-09 13:27:51.794301,2.288811,-0.0379310344827586,-0.0448275862068965,1
2026-03-09 13:27:51.819756,2.314266,-0.0448275862068965,-0.0206896551724137,1
2026-03-09 13:27:51.844909,2.339419,-0.0517241379310344,0.0034482758620689,1
2026-03-09 13:27:51.870736,2.365246,-0.0551724137931034,0.0241379310344827,1
2026-03-09 13:27:51.897718,2.392228,-0.0655172413793103,0.0482758620689655,1
2026-03-09 13:27:51.921240,2.41575,-0.0689655172413793,0.0689655172413793,1
2026-03-09 13:27:51.946226,2.440736,-0.0758620689655172,0.093103448275862,1
2026-03-09 13:27:51.971586,2.466096,-0.0827586206896551,0.1137931034482758,1
2026-03-09 13:27:51.996174,2.490684,-0.0896551724137931,0.1310344827586207,1
2026-03-09 13:27:52.020697,2.515207,-0.093103448275862,0.1517241379310344,1
2026-03-09 13:27:52.043970,2.53848,-0.1,0.1724137931034483,1
2026-03-09 13:27:52.068243,2.562753,-0.1034482758620689,0.1862068965517241,1
2026-03-09 13:27:52.092215,2.586725,-0.1103448275862069,0.2034482758620689,1
2026-03-09 13:27:52.116409,2.610919,-0.1137931034482758,0.2206896551724138,1
2026-03-09 13:27:52.143245,2.637755,-0.1172413793103448,0.2310344827586206,1
2026-03-09 13:27:52.165080,2.65959,-0.1206896551724138,0.2448275862068965,1
2026-03-09 13:27:52.189484,2.683994,-0.1241379310344827,0.2551724137931034,1
2026-03-09 13:27:52.212608,2.707118,-0.1275862068965517,0.2655172413793103,1
2026-03-09 13:27:52.237218,2.731728,-0.1310344827586207,0.2758620689655172,1
2026-03-09 13:27:52.261151,2.755661,-0.1310344827586207,0.2827586206896552,1
2026-03-09 13:27:52.284951,2.779461,-0.1310344827586207,0.293103448275862,1
2026-03-09 13:27:52.309579,2.804089,-0.1310344827586207,0.296551724137931,1
2026-03-09 13:27:52.333674,2.828184,-0.1344827586206896,0.3034482758620689,1
2026-03-09 13:27:52.358851,2.853361,-0.1310344827586207,0.3103448275862069,1
2026-03-09 13:27:52.382571,2.877081,-0.1310344827586207,0.3137931034482759,1
2026-03-09 13:27:52.406842,2.901352,-0.1344827586206896,0.3172413793103448,1
2026-03-09 13:27:52.430960,2.92547,-0.1344827586206896,0.3206896551724137,1
2026-03-09 13:27:52.455435,2.949945,-0.1344827586206896,0.3241379310344827,1
2026-03-09 13:27:52.478890,2.9734,-0.1344827586206896,0.3241379310344827,1
2026-03-09 13:27:52.503024,2.997534,-0.1344827586206896,0.3275862068965517,1
2026-03-09 13:27:52.526921,3.021431,-0.1344827586206896,0.3275862068965517,1
2026-03-09 13:27:52.551461,3.045971,-0.1344827586206896,0.3275862068965517,1
2026-03-09 13:27:52.575801,3.070311,-0.1344827586206896,0.3275862068965517,1
2026-03-09 13:27:52.599160,3.09367,-0.1344827586206896,0.3241379310344827,1
2026-03-09 13:27:52.624168,3.118678,-0.1379310344827586,0.3241379310344827,1
2026-03-09 13:27:52.647268,3.141778,-0.1379310344827586,0.3206896551724137,1
2026-03-09 13:27:52.671649,3.166159,-0.1379310344827586,0.3206896551724137,1
2026-03-09 13:27:52.695735,3.190245,-0.1379310344827586,0.3206896551724137,1
2026-03-09 13:27:52.719771,3.214281,-0.1379310344827586,0.3172413793103448,1
2026-03-09 13:27:52.743640,3.23815,-0.1379310344827586,0.3172413793103448,1
2026-03-09 13:27:52.768358,3.262868,-0.1379310344827586,0.3172413793103448,1
2026-03-09 13:27:52.800961,3.295471,-0.1379310344827586,0.3172413793103448,1
2026-03-09 13:27:52.839524,3.334034,-0.1379310344827586,0.3137931034482759,1
2026-03-09 13:27:52.864514,3.359024,-0.1344827586206896,0.3137931034482759,1
2026-03-09 13:27:52.888353,3.382863,-0.1344827586206896,0.3137931034482759,1
2026-03-09 13:27:52.912122,3.406632,-0.1344827586206896,0.3103448275862069,1
2026-03-09 13:27:52.937020,3.43153,-0.1344827586206896,0.3103448275862069,1
2026-03-09 13:27:52.961306,3.455816,-0.1344827586206896,0.3103448275862069,1
2026-03-09 13:27:52.985556,3.480066,-0.1310344827586207,0.3068965517241379,1
2026-03-09 13:27:53.009753,3.504263,-0.1310344827586207,0.3068965517241379,1
2026-03-09 13:27:53.034030,3.52854,-0.1310344827586207,0.3068965517241379,1
2026-03-09 13:27:53.058475,3.552985,-0.1310344827586207,0.3034482758620689,1
2026-03-09 13:27:53.081606,3.576116,-0.1310344827586207,0.3034482758620689,1
2026-03-09 13:27:53.107073,3.601583,-0.1310344827586207,0.3034482758620689,1
2026-03-09 13:27:53.130158,3.624668,-0.1310344827586207,0.3,1
2026-03-09 13:27:53.154336,3.648846,-0.1275862068965517,0.296551724137931,1
2026-03-09 13:27:53.177957,3.672467,-0.1310344827586207,0.296551724137931,1
2026-03-09 13:27:53.202648,3.697158,-0.1275862068965517,0.2896551724137931,1
2026-03-09 13:27:53.226537,3.721047,-0.1275862068965517,0.2862068965517241,1
2026-03-09 13:27:53.250824,3.745334,-0.1241379310344827,0.2862068965517241,1
2026-03-09 13:27:53.275433,3.769943,-0.1206896551724138,0.2793103448275862,1
2026-03-09 13:27:53.299769,3.794279,-0.1172413793103448,0.2724137931034482,1
2026-03-09 13:27:53.324406,3.818916,-0.1172413793103448,0.2689655172413793,1
2026-03-09 13:27:53.348782,3.843292,-0.1103448275862069,0.2620689655172414,1
2026-03-09 13:27:53.373378,3.867888,-0.1068965517241379,0.2551724137931034,1
2026-03-09 13:27:53.397052,3.891562,-0.1034482758620689,0.2517241379310345,1
2026-03-09 13:27:53.422497,3.917007,-0.1,0.2448275862068965,1
2026-03-09 13:27:53.445786,3.940296,-0.096551724137931,0.2379310344827586,1
2026-03-09 13:27:53.469895,3.964405,-0.093103448275862,0.2344827586206896,1
2026-03-09 13:27:53.494279,3.988789,-0.0896551724137931,0.2241379310344827,1
2026-03-09 13:27:53.518967,4.013477,-0.0862068965517241,0.2137931034482758,1
2026-03-09 13:27:53.543244,4.037754,-0.0827586206896551,0.2068965517241379,1
2026-03-09 13:27:53.567292,4.061802,-0.0793103448275862,0.196551724137931,1
2026-03-09 13:27:53.592317,4.086827,-0.0758620689655172,0.1862068965517241,1
2026-03-09 13:27:53.616007,4.110517,-0.0724137931034482,0.1758620689655172,1
2026-03-09 13:27:53.640103,4.134613,-0.0689655172413793,0.1655172413793103,1
2026-03-09 13:27:53.664466,4.158976,-0.0655172413793103,0.1517241379310344,1
2026-03-09 13:27:53.689283,4.183793,-0.0655172413793103,0.1448275862068965,1
2026-03-09 13:27:53.713381,4.207891,-0.0586206896551724,0.1310344827586207,1
2026-03-09 13:27:53.737940,4.23245,-0.0551724137931034,0.1206896551724138,1
2026-03-09 13:27:53.762269,4.256779,-0.0551724137931034,0.1103448275862069,1
2026-03-09 13:27:53.786372,4.280882,-0.0482758620689655,0.1,1
2026-03-09 13:27:53.810755,4.305265,-0.0448275862068965,0.0896551724137931,1
2026-03-09 13:27:53.835188,4.329698,-0.0413793103448275,0.0793103448275862,1
2026-03-09 13:27:53.860165,4.354675,-0.0344827586206896,0.0689655172413793,1
2026-03-09 13:27:53.884006,4.378516,-0.0310344827586206,0.0551724137931034,1
2026-03-09 13:27:53.908137,4.402647,-0.0310344827586206,0.0482758620689655,1
2026-03-09 13:27:53.931929,4.426439,-0.0275862068965517,0.0379310344827586,1
2026-03-09 13:27:53.956315,4.450825,-0.0241379310344827,0.0275862068965517,1
2026-03-09 13:27:53.979820,4.47433,-0.0241379310344827,0.0241379310344827,1
2026-03-09 13:27:54.004662,4.499172,-0.0172413793103448,0.0137931034482758,1
2026-03-09 13:27:54.028419,4.522929,-0.0172413793103448,0.0068965517241379,1
2026-03-09 13:27:54.051979,4.546489,-0.0172413793103448,0.0,1
2026-03-09 13:27:54.076418,4.570928,-0.0137931034482758,-0.0068965517241379,1
2026-03-09 13:27:54.100630,4.59514,-0.0137931034482758,-0.0172413793103448,1
2026-03-09 13:27:54.125132,4.619642,-0.0172413793103448,-0.0206896551724137,1
2026-03-09 13:27:54.148822,4.643332,-0.0137931034482758,-0.0310344827586206,1
2026-03-09 13:27:54.174238,4.668748,-0.0137931034482758,-0.0379310344827586,1
2026-03-09 13:27:54.197068,4.691578,-0.0172413793103448,-0.0379310344827586,1
2026-03-09 13:27:54.221232,4.715742,-0.0137931034482758,-0.0482758620689655,1
2026-03-09 13:27:54.245393,4.739903,-0.0172413793103448,-0.0517241379310344,1
2026-03-09 13:27:54.269825,4.764335,-0.0172413793103448,-0.0517241379310344,1
2026-03-09 13:27:54.293356,4.787866,-0.0172413793103448,-0.0586206896551724,1
2026-03-09 13:27:54.317540,4.81205,-0.0172413793103448,-0.0586206896551724,1
2026-03-09 13:27:54.341651,4.836161,-0.0206896551724137,-0.0586206896551724,1
2026-03-09 13:27:54.366089,4.860599,-0.0172413793103448,-0.0620689655172413,1
2026-03-09 13:27:54.389294,4.883804,-0.0172413793103448,-0.0620689655172413,1
2026-03-09 13:27:54.414107,4.908617,-0.0206896551724137,-0.0586206896551724,1
2026-03-09 13:27:54.438253,4.932763,-0.0172413793103448,-0.0620689655172413,1
2026-03-09 13:27:54.462683,4.957193,-0.0172413793103448,-0.0586206896551724,1
2026-03-09 13:27:54.487013,4.981523,-0.0172413793103448,-0.0551724137931034,1
2026-03-09 13:27:54.511208,5.005718,-0.0172413793103448,-0.0551724137931034,1
2026-03-09 13:27:54.535065,5.029575,-0.0172413793103448,-0.0551724137931034,1
2026-03-09 13:27:54.559133,5.053643,-0.0172413793103448,-0.0482758620689655,1
2026-03-09 13:27:54.583235,5.077745,-0.0172413793103448,-0.0482758620689655,1
2026-03-09 13:27:54.607701,5.102211,-0.0172413793103448,-0.0482758620689655,1
2026-03-09 13:27:54.631199,5.125709,-0.0172413793103448,-0.0413793103448275,1
2026-03-09 13:27:54.655835,5.150345,-0.0172413793103448,-0.0413793103448275,1
2026-03-09 13:27:54.679925,5.174435,-0.0172413793103448,-0.0379310344827586,1
2026-03-09 13:27:54.703310,5.19782,-0.0172413793103448,-0.0310344827586206,1
2026-03-09 13:27:54.728102,5.222612,-0.0172413793103448,-0.0310344827586206,1
2026-03-09 13:27:54.752158,5.246668,-0.0172413793103448,-0.0241379310344827,1
2026-03-09 13:27:54.776124,5.270634,-0.0206896551724137,-0.0172413793103448,1
2026-03-09 13:27:54.800614,5.295124,-0.0206896551724137,-0.0172413793103448,1
2026-03-09 13:27:54.825420,5.31993,-0.0206896551724137,-0.0137931034482758,1
2026-03-09 13:27:54.849110,5.34362,-0.0241379310344827,-0.0103448275862068,1
2026-03-09 13:27:54.874114,5.368624,-0.0275862068965517,-0.0068965517241379,1
2026-03-09 13:27:54.898460,5.39297,-0.0275862068965517,-0.0068965517241379,1
2026-03-09 13:27:54.923121,5.417631,-0.0310344827586206,-0.0034482758620689,1
2026-03-09 13:27:54.946831,5.441341,-0.0310344827586206,-0.0034482758620689,1
2026-03-09 13:27:54.971991,5.466501,-0.0344827586206896,-0.0034482758620689,1
2026-03-09 13:27:54.995644,5.490154,-0.0379310344827586,0.0,1
2026-03-09 13:27:55.019952,5.514462,-0.0413793103448275,-0.0034482758620689,1
2026-03-09 13:27:55.051655,5.546165,-0.0413793103448275,-0.0034482758620689,1
2026-03-09 13:27:55.092203,5.586713,-0.0482758620689655,-0.0034482758620689,1
2026-03-09 13:27:55.116086,5.610596,-0.0482758620689655,-0.0068965517241379,1
2026-03-09 13:27:55.141050,5.63556,-0.0551724137931034,-0.0068965517241379,1
2026-03-09 13:27:55.164731,5.659241,-0.0551724137931034,-0.0103448275862068,1
2026-03-09 13:27:55.189035,5.683545,-0.0586206896551724,-0.0103448275862068,1
2026-03-09 13:27:55.213400,5.70791,-0.0620689655172413,-0.0103448275862068,1
2026-03-09 13:27:55.238422,5.732932,-0.0655172413793103,-0.0137931034482758,1
2026-03-09 13:27:55.269772,5.764282,-0.0689655172413793,-0.0137931034482758,1
2026-03-09 13:27:55.292811,5.787321,-0.0724137931034482,-0.0137931034482758,1
2026-03-09 13:27:55.333754,5.828264,-0.0758620689655172,-0.0172413793103448,1
2026-03-09 13:27:55.358103,5.852613,-0.0793103448275862,-0.0137931034482758,1
2026-03-09 13:27:55.381952,5.876462,-0.0793103448275862,-0.0137931034482758,1
2026-03-09 13:27:55.405927,5.900437,-0.0793103448275862,-0.0137931034482758,1
2026-03-09 13:27:55.429793,5.924303,-0.0827586206896551,-0.0137931034482758,1
2026-03-09 13:27:55.454783,5.949293,-0.0793103448275862,-0.0137931034482758,1
2026-03-09 13:27:55.478164,5.972674,-0.0793103448275862,-0.0137931034482758,1
2026-03-09 13:27:55.502256,5.996766,-0.0758620689655172,-0.0103448275862068,1
2026-03-09 13:27:55.526913,6.021423,-0.0724137931034482,-0.0137931034482758,1
2026-03-09 13:27:55.551279,6.045789,-0.0724137931034482,-0.0137931034482758,1
2026-03-09 13:27:55.576025,6.070535,-0.0724137931034482,-0.0103448275862068,1
2026-03-09 13:27:55.599307,6.093817,-0.0689655172413793,-0.0103448275862068,1
2026-03-09 13:27:55.623929,6.118439,-0.0655172413793103,-0.0103448275862068,1
2026-03-09 13:27:55.647632,6.142142,-0.0689655172413793,-0.0103448275862068,1
2026-03-09 13:27:55.671946,6.166456,-0.0655172413793103,-0.0103448275862068,1
2026-03-09 13:27:55.695909,6.190419,-0.0620689655172413,-0.0103448275862068,1
2026-03-09 13:27:55.720119,6.214629,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:55.744401,6.238911,-0.0620689655172413,-0.0103448275862068,1
2026-03-09 13:27:55.769158,6.263668,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:55.792663,6.287173,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:55.817117,6.311627,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:55.840220,6.33473,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:55.864669,6.359179,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:55.888801,6.383311,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:55.913042,6.407552,-0.0620689655172413,-0.0103448275862068,1
2026-03-09 13:27:55.937058,6.431568,-0.0655172413793103,-0.0068965517241379,1
2026-03-09 13:27:55.961375,6.455885,-0.0620689655172413,-0.0103448275862068,1
2026-03-09 13:27:55.984767,6.479277,-0.0620689655172413,-0.0103448275862068,1
2026-03-09 13:27:56.009401,6.503911,-0.0655172413793103,-0.0103448275862068,1
2026-03-09 13:27:56.033119,6.527629,-0.0620689655172413,-0.0103448275862068,1
2026-03-09 13:27:56.059387,6.553897,-0.0620689655172413,-0.0103448275862068,1
2026-03-09 13:27:56.081759,6.576269,-0.0655172413793103,-0.0068965517241379,1
2026-03-09 13:27:56.107678,6.602188,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.131230,6.62574,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.155628,6.650138,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.179523,6.674033,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.203933,6.698443,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.228150,6.72266,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.252408,6.746918,-0.0620689655172413,-0.0103448275862068,1
2026-03-09 13:27:56.276605,6.771115,-0.0620689655172413,-0.0103448275862068,1
2026-03-09 13:27:56.300364,6.794874,-0.0620689655172413,-0.0103448275862068,1
2026-03-09 13:27:56.325369,6.819879,-0.0620689655172413,-0.0103448275862068,1
2026-03-09 13:27:56.348896,6.843406,-0.0620689655172413,-0.0103448275862068,1
2026-03-09 13:27:56.373891,6.868401,-0.0655172413793103,-0.0068965517241379,1
2026-03-09 13:27:56.397516,6.892026,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.424298,6.918808,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.445743,6.940253,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.470171,6.964681,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.494528,6.989038,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.519149,7.013659,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.542765,7.037275,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.567132,7.061642,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.592531,7.087041,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.615975,7.110485,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.641020,7.13553,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.664546,7.159056,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.689206,7.183716,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.712624,7.207134,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.737245,7.231755,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.761380,7.25589,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.785123,7.279633,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.811249,7.305759,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.836820,7.33133,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.861164,7.355674,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.885029,7.379539,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.909290,7.4038,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.933632,7.428142,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.957993,7.452503,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:56.981520,7.47603,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.005922,7.500432,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.030011,7.524521,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.054990,7.5495,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.078836,7.573346,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.102874,7.597384,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.126467,7.620977,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.152985,7.647495,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.175381,7.669891,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.200038,7.694548,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.226492,7.721002,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.248859,7.743369,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.272430,7.76694,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.296490,7.791,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.320815,7.815325,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.344366,7.838876,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.370281,7.864791,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.396082,7.890592,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.422200,7.91671,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.447836,7.942346,-0.0655172413793103,-0.0068965517241379,1
2026-03-09 13:27:57.472561,7.967071,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.496361,7.990871,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.520917,8.015427,-0.0655172413793103,-0.0068965517241379,1
2026-03-09 13:27:57.545183,8.039693,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.569535,8.064045,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.593563,8.088073,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.617787,8.112297,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.642287,8.136797,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.665646,8.160156,-0.0655172413793103,-0.0068965517241379,1
2026-03-09 13:27:57.690001,8.184511,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.713162,8.207672,-0.0620689655172413,-0.0068965517241379,1
2026-03-09 13:27:57.737857,8.232367,-0.0655172413793103,-0.0068965517241379,1
2026-03-09 13:27:57.761419,8.255929,-0.0620689655172413,-0.0068965517241379,1
