time,x,y,detected
1768830830.2516437,-0.1413793103448276,-0.8724137931034482,1
1768830830.251666,0.0,0.0,0
1768830830.2766986,-0.1413793103448276,-0.8724137931034482,1
1768830830.2767198,0.0,0.0,0
1768830830.3020334,-0.1413793103448276,-0.8724137931034482,1
1768830830.302055,0.0,0.0,0
1768830830.327311,-0.1413793103448276,-0.8724137931034482,1
1768830830.327332,0.0,0.0,0
1768830830.3524032,-0.1413793103448276,-0.8724137931034482,1
1768830830.3524277,0.0,0.0,0
1768830830.3786132,-0.1413793103448276,-0.8724137931034482,1
1768830830.3786442,0.0,0.0,0
1768830830.4037354,-0.1413793103448276,-0.8724137931034482,1
1768830830.4037662,0.0,0.0,0
1768830830.4290504,-0.1413793103448276,-0.8724137931034482,1
1768830830.4290707,0.0,0.0,0
1768830830.4545364,-0.1413793103448276,-0.8724137931034482,1
1768830830.4545577,0.0,0.0,0
1768830830.4795816,-0.1413793103448276,-0.8724137931034482,1
1768830830.4796026,0.0,0.0,0
1768830830.5047703,-0.1413793103448276,-0.8724137931034482,1
1768830830.5047941,0.0,0.0,0
1768830830.5304413,-0.1413793103448276,-0.8724137931034482,1
1768830830.5304646,0.0,0.0,0
1768830830.567474,-0.1413793103448276,-0.8724137931034482,1
1768830830.5675051,0.0,0.0,0
1768830830.5811646,-0.1413793103448276,-0.8724137931034482,1
1768830830.5811872,0.0,0.0,0
1768830830.6056795,-0.1413793103448276,-0.8724137931034482,1
1768830830.605701,0.0,0.0,0
1768830830.6291502,-0.1413793103448276,-0.8724137931034482,1
1768830830.6291766,0.0,0.0,0
1768830830.6525657,-0.1413793103448276,-0.8724137931034482,1
1768830830.6525908,0.0,0.0,0
1768830830.67694,-0.1413793103448276,-0.8724137931034482,1
1768830830.6769605,0.0,0.0,0
1768830830.7003882,-0.1413793103448276,-0.8724137931034482,1
1768830830.7004123,0.0,0.0,0
1768830830.72454,-0.1413793103448276,-0.8724137931034482,1
1768830830.7245705,0.0,0.0,0
1768830830.7482753,-0.1413793103448276,-0.8724137931034482,1
1768830830.7483068,0.0,0.0,0
1768830830.7723398,-0.1413793103448276,-0.8724137931034482,1
1768830830.772361,0.0,0.0,0
1768830830.7967722,-0.1413793103448276,-0.8724137931034482,1
1768830830.7967975,0.0,0.0,0
1768830830.8197749,-0.1413793103448276,-0.8724137931034482,1
1768830830.8198178,0.0,0.0,0
1768830830.8438878,-0.1413793103448276,-0.8724137931034482,1
1768830830.843909,0.0,0.0,0
1768830830.8686779,-0.1413793103448276,-0.8724137931034482,1
1768830830.8687015,0.0,0.0,0
1768830830.891624,-0.1413793103448276,-0.8724137931034482,1
1768830830.8916688,0.0,0.0,0
1768830830.915384,-0.1413793103448276,-0.8724137931034482,1
1768830830.9154108,0.0,0.0,0
1768830830.939166,-0.1413793103448276,-0.8724137931034482,1
1768830830.9391892,0.0,0.0,0
1768830830.9633105,-0.1413793103448276,-0.8724137931034482,1
1768830830.963334,0.0,0.0,0
1768830830.9873,-0.1413793103448276,-0.8724137931034482,1
1768830830.9873207,0.0,0.0,0
1768830831.0111313,-0.1413793103448276,-0.8724137931034482,1
1768830831.0111547,0.0,0.0,0
1768830831.0351698,-0.1413793103448276,-0.8724137931034482,1
1768830831.0351908,0.0,0.0,0
1768830831.058671,-0.1413793103448276,-0.8724137931034482,1
1768830831.0587022,0.0,0.0,0
1768830831.083179,-0.1413793103448276,-0.8724137931034482,1
1768830831.0832002,0.0,0.0,0
1768830831.1065884,-0.1413793103448276,-0.8724137931034482,1
1768830831.106635,0.0,0.0,0
1768830831.130303,-0.1413793103448276,-0.8724137931034482,1
1768830831.130323,0.0,0.0,0
1768830831.1540258,-0.1413793103448276,-0.8724137931034482,1
1768830831.1540556,0.0,0.0,0
1768830831.1777782,-0.1413793103448276,-0.8724137931034482,1
1768830831.1778011,0.0,0.0,0
1768830831.2027154,-0.1413793103448276,-0.8724137931034482,1
1768830831.202737,0.0,0.0,0
1768830831.2257056,-0.1413793103448276,-0.8724137931034482,1
1768830831.2257276,0.0,0.0,0
1768830831.2497025,-0.1413793103448276,-0.8724137931034482,1
1768830831.2497237,0.0,0.0,0
1768830831.2737648,-0.1413793103448276,-0.8724137931034482,1
1768830831.2737882,0.0,0.0,0
1768830831.2969224,-0.1413793103448276,-0.8724137931034482,1
1768830831.2969618,0.0,0.0,0
1768830831.3303387,-0.1413793103448276,-0.8724137931034482,1
1768830831.3303602,0.0,0.0,0
1768830831.3450706,-0.1413793103448276,-0.8724137931034482,1
1768830831.3450935,0.0,0.0,0
1768830831.3688855,-0.1413793103448276,-0.8724137931034482,1
1768830831.3689075,0.0,0.0,0
1768830831.393438,-0.1413793103448276,-0.8724137931034482,1
1768830831.3934736,0.0,0.0,0
1768830831.4162393,-0.9896551724137931,-0.9758620689655172,1
1768830831.4162626,0.0,0.0,0
1768830831.440303,-0.9724137931034482,-0.9517241379310345,1
1768830831.440323,0.0,0.0,0
1768830831.4651532,-0.9620689655172414,-0.9310344827586207,1
1768830831.4651828,0.0,0.0,0
1768830831.4915361,-0.9517241379310345,-0.9206896551724137,1
1768830831.4915557,0.0,0.0,0
1768830831.515407,-0.9413793103448276,-0.9172413793103448,1
1768830831.5154543,0.0,0.0,0
1768830831.5394752,-0.9344827586206896,-0.9206896551724137,1
1768830831.539497,0.0,0.0,0
1768830831.5657864,-0.9241379310344827,-0.9275862068965517,1
1768830831.56581,0.0,0.0,0
1768830831.590086,-0.9137931034482759,-0.9310344827586207,1
1768830831.590116,0.0,0.0,0
1768830831.6151576,-0.9,-0.9275862068965517,1
1768830831.6151786,0.0,0.0,0
1768830831.6406963,-0.8862068965517241,-0.9310344827586207,1
1768830831.640729,0.0,0.0,0
1768830831.6661968,-0.8724137931034482,-0.9379310344827586,1
1768830831.6662169,0.0,0.0,0
1768830831.6914587,-0.8620689655172413,-0.9379310344827586,1
1768830831.6914806,0.0,0.0,0
1768830831.7174022,-0.8482758620689655,-0.9379310344827586,1
1768830831.717429,0.0,0.0,0
1768830831.7424707,-0.8310344827586207,-0.9344827586206896,1
1768830831.742492,0.0,0.0,0
1768830831.7686224,-0.8103448275862069,-0.9344827586206896,1
1768830831.7686427,0.0,0.0,0
1768830831.7937884,-0.7896551724137931,-0.9275862068965517,1
1768830831.7938087,0.0,0.0,0
1768830831.817842,-0.7689655172413793,-0.9206896551724137,1
1768830831.817866,0.0,0.0,0
1768830831.8415236,-0.7482758620689656,-0.9103448275862069,1
1768830831.8415465,0.0,0.0,0
1768830831.8656647,-0.7241379310344828,-0.8931034482758621,1
1768830831.865805,0.0,0.0,0
1768830831.8894527,-0.7034482758620689,-0.8758620689655172,1
1768830831.889479,0.0,0.0,0
1768830831.914182,-0.6793103448275862,-0.8517241379310345,1
1768830831.914201,0.0,0.0,0
1768830831.9364421,-0.6517241379310345,-0.8275862068965517,1
1768830831.9364645,0.0,0.0,0
1768830831.9605546,-0.6241379310344828,-0.803448275862069,1
1768830831.9605768,0.0,0.0,0
1768830831.984603,-0.596551724137931,-0.7793103448275862,1
1768830831.984627,0.0,0.0,0
1768830832.0082932,-0.5655172413793104,-0.7517241379310344,1
1768830832.0083153,0.0,0.0,0
1768830832.0322895,-0.5344827586206896,-0.7206896551724138,1
1768830832.0323126,0.0,0.0,0
1768830832.0571215,-0.5,-0.6896551724137931,1
1768830832.057151,0.0,0.0,0
1768830832.0798984,-0.4689655172413793,-0.6551724137931034,1
1768830832.0799198,0.0,0.0,0
1768830832.1039417,-0.43448275862068964,-0.6206896551724138,1
1768830832.1039622,0.0,0.0,0
1768830832.1277559,-0.40344827586206894,-0.5827586206896552,1
1768830832.1277752,0.0,0.0,0
1768830832.1522253,-0.3689655172413793,-0.5482758620689655,1
1768830832.152249,0.0,0.0,0
1768830832.175876,-0.33448275862068966,-0.5137931034482759,1
1768830832.1758962,0.0,0.0,0
1768830832.1996627,-0.296551724137931,-0.47586206896551725,1
1768830832.1996827,0.0,0.0,0
1768830832.2233436,-0.25862068965517243,-0.4379310344827586,1
1768830832.2233732,0.0,0.0,0
1768830832.2472,-0.2206896551724138,-0.4,1
1768830832.2472234,0.0,0.0,0
1768830832.270826,-0.19310344827586207,-0.36551724137931035,1
1768830832.2708488,0.0,0.0,0
1768830832.294939,-0.16551724137931034,-0.32413793103448274,1
1768830832.2949595,0.0,0.0,0
1768830832.3191645,-0.13793103448275862,-0.2827586206896552,1
1768830832.3191862,0.0,0.0,0
1768830832.3427734,-0.10344827586206896,-0.23793103448275862,1
1768830832.342805,0.0,0.0,0
1768830832.366822,-0.07241379310344828,-0.19655172413793104,1
1768830832.3668437,0.0,0.0,0
1768830832.390927,-0.03793103448275862,-0.15862068965517243,1
1768830832.390948,0.0,0.0,0
1768830832.4152594,-0.006896551724137931,-0.11724137931034483,1
1768830832.4152908,0.0,0.0,0
1768830832.4390626,0.02413793103448276,-0.07931034482758621,1
1768830832.4390843,0.0,0.0,0
1768830832.462129,0.05172413793103448,-0.03793103448275862,1
1768830832.4621491,0.0,0.0,0
1768830832.485702,0.08275862068965517,0.0,1
1768830832.485724,0.0,0.0,0
1768830832.5094163,0.1103448275862069,0.03793103448275862,1
1768830832.5094464,0.0,0.0,0
1768830832.5339372,0.13793103448275862,0.07241379310344828,1
1768830832.5339599,0.0,0.0,0
1768830832.5595455,0.16896551724137931,0.10689655172413794,1
1768830832.559568,0.0,0.0,0
1768830832.5835772,0.2,0.1413793103448276,1
1768830832.5835986,0.0,0.0,0
1768830832.6089766,0.22758620689655173,0.1724137931034483,1
1768830832.6090074,0.0,0.0,0
1768830832.6350343,0.2517241379310345,0.20344827586206896,1
1768830832.6350546,0.0,0.0,0
1768830832.6605215,0.2689655172413793,0.22758620689655173,1
1768830832.6605418,0.0,0.0,0
1768830832.6849215,0.2827586206896552,0.25517241379310346,1
1768830832.6849408,0.0,0.0,0
1768830832.7125075,0.296551724137931,0.2793103448275862,1
1768830832.712529,0.0,0.0,0
1768830832.7362392,0.3137931034482759,0.30344827586206896,1
1768830832.7362592,0.0,0.0,0
1768830832.7609916,0.3275862068965517,0.3275862068965517,1
1768830832.7610137,0.0,0.0,0
1768830832.7858841,0.3413793103448276,0.35172413793103446,1
1768830832.7859287,0.0,0.0,0
1768830832.8116903,0.35172413793103446,0.3758620689655172,1
1768830832.811722,0.0,0.0,0
1768830832.8375516,0.36551724137931035,0.3931034482758621,1
1768830832.837571,0.0,0.0,0
1768830832.8624344,0.3758620689655172,0.4103448275862069,1
1768830832.8624566,0.0,0.0,0
1768830832.8879213,0.38275862068965516,0.42758620689655175,1
1768830832.8879673,0.0,0.0,0
1768830832.9128716,0.3931034482758621,0.4413793103448276,1
1768830832.9128942,0.0,0.0,0
1768830832.9380696,0.39655172413793105,0.4517241379310345,1
1768830832.9380918,0.0,0.0,0
1768830832.9643254,0.4,0.46206896551724136,1
1768830832.9643466,0.0,0.0,0
1768830832.989056,0.40344827586206894,0.4724137931034483,1
1768830832.9890754,0.0,0.0,0
1768830833.014097,0.4068965517241379,0.4793103448275862,1
1768830833.014118,0.0,0.0,0
1768830833.040655,0.4068965517241379,0.4862068965517241,1
1768830833.040674,0.0,0.0,0
1768830833.0649006,0.4068965517241379,0.4896551724137931,1
1768830833.0649385,0.0,0.0,0
1768830833.0883114,0.4068965517241379,0.4896551724137931,1
1768830833.0883646,0.0,0.0,0
1768830833.1125505,0.40344827586206894,0.49310344827586206,1
1768830833.1125712,0.0,0.0,0
1768830833.1362283,0.4,0.49310344827586206,1
1768830833.1362498,0.0,0.0,0
1768830833.1604393,0.3931034482758621,0.4896551724137931,1
1768830833.160463,0.0,0.0,0
1768830833.18389,0.3896551724137931,0.4862068965517241,1
1768830833.1839128,0.0,0.0,0
1768830833.2080796,0.38275862068965516,0.4827586206896552,1
1768830833.2081187,0.0,0.0,0
1768830833.2320063,0.3758620689655172,0.4793103448275862,1
1768830833.232043,0.0,0.0,0
1768830833.2553768,0.3689655172413793,0.4724137931034483,1
1768830833.2553968,0.0,0.0,0
1768830833.2795339,0.3586206896551724,0.46551724137931033,1
1768830833.279554,0.0,0.0,0
1768830833.3034286,0.35172413793103446,0.45517241379310347,1
1768830833.3034496,0.0,0.0,0
1768830833.3270397,0.33793103448275863,0.44482758620689655,1
1768830833.3270576,0.0,0.0,0
1768830833.3509057,0.3275862068965517,0.43448275862068964,1
1768830833.3509364,0.0,0.0,0
1768830833.3753357,0.31724137931034485,0.4241379310344828,1
1768830833.3753567,0.0,0.0,0
1768830833.3992033,0.30344827586206896,0.4103448275862069,1
1768830833.3992279,0.0,0.0,0
1768830833.4225352,0.2896551724137931,0.3931034482758621,1
1768830833.4225562,0.0,0.0,0
1768830833.448933,0.27586206896551724,0.3793103448275862,1
1768830833.4489632,0.0,0.0,0
1768830833.4702773,0.2620689655172414,0.3620689655172414,1
1768830833.4703,0.0,0.0,0
1768830833.494083,0.2482758620689655,0.3448275862068966,1
1768830833.4941065,0.0,0.0,0
1768830833.518071,0.23793103448275862,0.3275862068965517,1
1768830833.5180948,0.0,0.0,0
1768830833.5445707,0.22758620689655173,0.3103448275862069,1
1768830833.5445898,0.0,0.0,0
1768830833.5656335,0.21379310344827587,0.29310344827586204,1
1768830833.565672,0.0,0.0,0
1768830833.5895965,0.2,0.27586206896551724,1
1768830833.589618,0.0,0.0,0
1768830833.6136076,0.18620689655172415,0.25862068965517243,1
1768830833.6136453,0.0,0.0,0
1768830833.6380284,0.16896551724137931,0.2413793103448276,1
1768830833.6380482,0.0,0.0,0
1768830833.661021,0.15172413793103448,0.22413793103448276,1
1768830833.6610408,0.0,0.0,0
1768830833.685108,0.1310344827586207,0.20689655172413793,1
1768830833.6851285,0.0,0.0,0
1768830833.708807,0.1103448275862069,0.1896551724137931,1
1768830833.7088256,0.0,0.0,0
1768830833.7326305,0.08620689655172414,0.1724137931034483,1
1768830833.7326639,0.0,0.0,0
1768830833.7558768,0.06551724137931035,0.15517241379310345,1
1768830833.755899,0.0,0.0,0
1768830833.7828221,0.04482758620689655,0.13793103448275862,1
1768830833.7828493,0.0,0.0,0
1768830833.804116,0.02413793103448276,0.1206896551724138,1
1768830833.804137,0.0,0.0,0
1768830833.8280768,0.0034482758620689655,0.10344827586206896,1
1768830833.828107,0.0,0.0,0
1768830833.8529017,-0.013793103448275862,0.08620689655172414,1
1768830833.8529234,0.0,0.0,0
1768830833.875649,-0.034482758620689655,0.06896551724137931,1
1768830833.8756704,0.0,0.0,0
1768830833.8997347,-0.05172413793103448,0.05517241379310345,1
1768830833.8997564,0.0,0.0,0
1768830833.9234738,-0.07241379310344828,0.034482758620689655,1
1768830833.9235117,0.0,0.0,0
1768830833.9539282,-0.0896551724137931,0.020689655172413793,1
1768830833.953956,0.0,0.0,0
1768830833.9715307,-0.10689655172413794,0.0034482758620689655,1
1768830833.9715595,0.0,0.0,0
1768830833.9946666,-0.12413793103448276,-0.010344827586206896,1
1768830833.9946876,0.0,0.0,0
1768830834.0187757,-0.1413793103448276,-0.02413793103448276,1
1768830834.0187948,0.0,0.0,0
1768830834.0431268,-0.15517241379310345,-0.034482758620689655,1
1768830834.0431488,0.0,0.0,0
1768830834.066418,-0.1724137931034483,-0.04482758620689655,1
1768830834.066439,0.0,0.0,0
1768830834.0905523,-0.18620689655172415,-0.05862068965517241,1
1768830834.0905728,0.0,0.0,0
1768830834.1146858,-0.2,-0.06551724137931035,1
1768830834.1147077,0.0,0.0,0
1768830834.1432936,-0.2103448275862069,-0.07586206896551724,1
1768830834.1433146,0.0,0.0,0
1768830834.1628525,-0.22413793103448276,-0.08275862068965517,1
1768830834.1628735,0.0,0.0,0
1768830834.186515,-0.23448275862068965,-0.09310344827586207,1
1768830834.1865368,0.0,0.0,0
1768830834.2209923,-0.2482758620689655,-0.1,1
1768830834.2210147,0.0,0.0,0
1768830834.2361715,-0.25517241379310346,-0.10689655172413794,1
1768830834.2361922,0.0,0.0,0
1768830834.2598052,-0.2655172413793103,-0.11379310344827587,1
1768830834.2598276,0.0,0.0,0
1768830834.2847898,-0.27586206896551724,-0.11724137931034483,1
1768830834.2848113,0.0,0.0,0
1768830834.3089688,-0.2827586206896552,-0.12413793103448276,1
1768830834.3089914,0.0,0.0,0
1768830834.3331895,-0.2896551724137931,-0.12413793103448276,1
1768830834.3332198,0.0,0.0,0
1768830834.3567731,-0.296551724137931,-0.12758620689655173,1
1768830834.3567927,0.0,0.0,0
1768830834.3806465,-0.3,-0.12758620689655173,1
1768830834.3806682,0.0,0.0,0
1768830834.4045503,-0.30689655172413793,-0.12758620689655173,1
1768830834.4045713,0.0,0.0,0
1768830834.4288323,-0.30689655172413793,-0.1310344827586207,1
1768830834.4288547,0.0,0.0,0
